cycle,ballpx,ballpy,ballrx,ballry,ballr,ballt,ballvx,ballvy,ballvr,ballvt,ofside_count,drible_angle_0,drible_angle_1,drible_angle_2,drible_angle_3,drible_angle_4,drible_angle_5,drible_angle_6,drible_angle_7,drible_angle_8,drible_angle_9,drible_angle_10,drible_angle_11,p_l_1_side,p_l_1_unum,p_l_1_player_type_id,p_l_1_player_type_dash_rate,p_l_1_player_type_effort_max,p_l_1_player_type_effort_min,p_l_1_player_type_kickable,p_l_1_player_type_margin,p_l_1_player_type_kick_power,p_l_1_player_type_decay,p_l_1_player_type_size,p_l_1_player_type_speed_max,p_l_1_body,p_l_1_face,p_l_1_tackling,p_l_1_kicking,p_l_1_card,p_l_1_px,p_l_1_py,p_l_1_rx,p_l_1_ry,p_l_1_r,p_l_1_t,p_l_1_in_ofside,p_l_1_vx,p_l_1_vy,p_l_1_vr,p_l_1_vt,p_l_1_poscount,p_l_1_velcount,p_l_1_iskicker,p_l_1_passangle,p_l_1_dpassdist,p_l_1_nearoppdist,p_l_1_angleGCr_angleGCr,p_l_1_angleGCt_angleGCt,p_l_1_openGAngle_openGAngle,p_l_2_side,p_l_2_unum,p_l_2_player_type_id,p_l_2_player_type_dash_rate,p_l_2_player_type_effort_max,p_l_2_player_type_effort_min,p_l_2_player_type_kickable,p_l_2_player_type_margin,p_l_2_player_type_kick_power,p_l_2_player_type_decay,p_l_2_player_type_size,p_l_2_player_type_speed_max,p_l_2_body,p_l_2_face,p_l_2_tackling,p_l_2_kicking,p_l_2_card,p_l_2_px,p_l_2_py,p_l_2_rx,p_l_2_ry,p_l_2_r,p_l_2_t,p_l_2_in_ofside,p_l_2_vx,p_l_2_vy,p_l_2_vr,p_l_2_vt,p_l_2_poscount,p_l_2_velcount,p_l_2_iskicker,p_l_2_passangle,p_l_2_dpassdist,p_l_2_nearoppdist,p_l_2_angleGCr_angleGCr,p_l_2_angleGCt_angleGCt,p_l_2_openGAngle_openGAngle,p_l_3_side,p_l_3_unum,p_l_3_player_type_id,p_l_3_player_type_dash_rate,p_l_3_player_type_effort_max,p_l_3_player_type_effort_min,p_l_3_player_type_kickable,p_l_3_player_type_margin,p_l_3_player_type_kick_power,p_l_3_player_type_decay,p_l_3_player_type_size,p_l_3_player_type_speed_max,p_l_3_body,p_l_3_face,p_l_3_tackling,p_l_3_kicking,p_l_3_card,p_l_3_px,p_l_3_py,p_l_3_rx,p_l_3_ry,p_l_3_r,p_l_3_t,p_l_3_in_ofside,p_l_3_vx,p_l_3_vy,p_l_3_vr,p_l_3_vt,p_l_3_poscount,p_l_3_velcount,p_l_3_iskicker,p_l_3_passangle,p_l_3_dpassdist,p_l_3_nearoppdist,p_l_3_angleGCr_angleGCr,p_l_3_angleGCt_angleGCt,p_l_3_openGAngle_openGAngle,p_l_4_side,p_l_4_unum,p_l_4_player_type_id,p_l_4_player_type_dash_rate,p_l_4_player_type_effort_max,p_l_4_player_type_effort_min,p_l_4_player_type_kickable,p_l_4_player_type_margin,p_l_4_player_type_kick_power,p_l_4_player_type_decay,p_l_4_player_type_size,p_l_4_player_type_speed_max,p_l_4_body,p_l_4_face,p_l_4_tackling,p_l_4_kicking,p_l_4_card,p_l_4_px,p_l_4_py,p_l_4_rx,p_l_4_ry,p_l_4_r,p_l_4_t,p_l_4_in_ofside,p_l_4_vx,p_l_4_vy,p_l_4_vr,p_l_4_vt,p_l_4_poscount,p_l_4_velcount,p_l_4_iskicker,p_l_4_passangle,p_l_4_dpassdist,p_l_4_nearoppdist,p_l_4_angleGCr_angleGCr,p_l_4_angleGCt_angleGCt,p_l_4_openGAngle_openGAngle,p_l_5_side,p_l_5_unum,p_l_5_player_type_id,p_l_5_player_type_dash_rate,p_l_5_player_type_effort_max,p_l_5_player_type_effort_min,p_l_5_player_type_kickable,p_l_5_player_type_margin,p_l_5_player_type_kick_power,p_l_5_player_type_decay,p_l_5_player_type_size,p_l_5_player_type_speed_max,p_l_5_body,p_l_5_face,p_l_5_tackling,p_l_5_kicking,p_l_5_card,p_l_5_px,p_l_5_py,p_l_5_rx,p_l_5_ry,p_l_5_r,p_l_5_t,p_l_5_in_ofside,p_l_5_vx,p_l_5_vy,p_l_5_vr,p_l_5_vt,p_l_5_poscount,p_l_5_velcount,p_l_5_iskicker,p_l_5_passangle,p_l_5_dpassdist,p_l_5_nearoppdist,p_l_5_angleGCr_angleGCr,p_l_5_angleGCt_angleGCt,p_l_5_openGAngle_openGAngle,p_l_6_side,p_l_6_unum,p_l_6_player_type_id,p_l_6_player_type_dash_rate,p_l_6_player_type_effort_max,p_l_6_player_type_effort_min,p_l_6_player_type_kickable,p_l_6_player_type_margin,p_l_6_player_type_kick_power,p_l_6_player_type_decay,p_l_6_player_type_size,p_l_6_player_type_speed_max,p_l_6_body,p_l_6_face,p_l_6_tackling,p_l_6_kicking,p_l_6_card,p_l_6_px,p_l_6_py,p_l_6_rx,p_l_6_ry,p_l_6_r,p_l_6_t,p_l_6_in_ofside,p_l_6_vx,p_l_6_vy,p_l_6_vr,p_l_6_vt,p_l_6_poscount,p_l_6_velcount,p_l_6_iskicker,p_l_6_passangle,p_l_6_dpassdist,p_l_6_nearoppdist,p_l_6_angleGCr_angleGCr,p_l_6_angleGCt_angleGCt,p_l_6_openGAngle_openGAngle,p_l_7_side,p_l_7_unum,p_l_7_player_type_id,p_l_7_player_type_dash_rate,p_l_7_player_type_effort_max,p_l_7_player_type_effort_min,p_l_7_player_type_kickable,p_l_7_player_type_margin,p_l_7_player_type_kick_power,p_l_7_player_type_decay,p_l_7_player_type_size,p_l_7_player_type_speed_max,p_l_7_body,p_l_7_face,p_l_7_tackling,p_l_7_kicking,p_l_7_card,p_l_7_px,p_l_7_py,p_l_7_rx,p_l_7_ry,p_l_7_r,p_l_7_t,p_l_7_in_ofside,p_l_7_vx,p_l_7_vy,p_l_7_vr,p_l_7_vt,p_l_7_poscount,p_l_7_velcount,p_l_7_iskicker,p_l_7_passangle,p_l_7_dpassdist,p_l_7_nearoppdist,p_l_7_angleGCr_angleGCr,p_l_7_angleGCt_angleGCt,p_l_7_openGAngle_openGAngle,p_l_8_side,p_l_8_unum,p_l_8_player_type_id,p_l_8_player_type_dash_rate,p_l_8_player_type_effort_max,p_l_8_player_type_effort_min,p_l_8_player_type_kickable,p_l_8_player_type_margin,p_l_8_player_type_kick_power,p_l_8_player_type_decay,p_l_8_player_type_size,p_l_8_player_type_speed_max,p_l_8_body,p_l_8_face,p_l_8_tackling,p_l_8_kicking,p_l_8_card,p_l_8_px,p_l_8_py,p_l_8_rx,p_l_8_ry,p_l_8_r,p_l_8_t,p_l_8_in_ofside,p_l_8_vx,p_l_8_vy,p_l_8_vr,p_l_8_vt,p_l_8_poscount,p_l_8_velcount,p_l_8_iskicker,p_l_8_passangle,p_l_8_dpassdist,p_l_8_nearoppdist,p_l_8_angleGCr_angleGCr,p_l_8_angleGCt_angleGCt,p_l_8_openGAngle_openGAngle,p_l_9_side,p_l_9_unum,p_l_9_player_type_id,p_l_9_player_type_dash_rate,p_l_9_player_type_effort_max,p_l_9_player_type_effort_min,p_l_9_player_type_kickable,p_l_9_player_type_margin,p_l_9_player_type_kick_power,p_l_9_player_type_decay,p_l_9_player_type_size,p_l_9_player_type_speed_max,p_l_9_body,p_l_9_face,p_l_9_tackling,p_l_9_kicking,p_l_9_card,p_l_9_px,p_l_9_py,p_l_9_rx,p_l_9_ry,p_l_9_r,p_l_9_t,p_l_9_in_ofside,p_l_9_vx,p_l_9_vy,p_l_9_vr,p_l_9_vt,p_l_9_poscount,p_l_9_velcount,p_l_9_iskicker,p_l_9_passangle,p_l_9_dpassdist,p_l_9_nearoppdist,p_l_9_angleGCr_angleGCr,p_l_9_angleGCt_angleGCt,p_l_9_openGAngle_openGAngle,p_l_10_side,p_l_10_unum,p_l_10_player_type_id,p_l_10_player_type_dash_rate,p_l_10_player_type_effort_max,p_l_10_player_type_effort_min,p_l_10_player_type_kickable,p_l_10_player_type_margin,p_l_10_player_type_kick_power,p_l_10_player_type_decay,p_l_10_player_type_size,p_l_10_player_type_speed_max,p_l_10_body,p_l_10_face,p_l_10_tackling,p_l_10_kicking,p_l_10_card,p_l_10_px,p_l_10_py,p_l_10_rx,p_l_10_ry,p_l_10_r,p_l_10_t,p_l_10_in_ofside,p_l_10_vx,p_l_10_vy,p_l_10_vr,p_l_10_vt,p_l_10_poscount,p_l_10_velcount,p_l_10_iskicker,p_l_10_passangle,p_l_10_dpassdist,p_l_10_nearoppdist,p_l_10_angleGCr_angleGCr,p_l_10_angleGCt_angleGCt,p_l_10_openGAngle_openGAngle,p_l_11_side,p_l_11_unum,p_l_11_player_type_id,p_l_11_player_type_dash_rate,p_l_11_player_type_effort_max,p_l_11_player_type_effort_min,p_l_11_player_type_kickable,p_l_11_player_type_margin,p_l_11_player_type_kick_power,p_l_11_player_type_decay,p_l_11_player_type_size,p_l_11_player_type_speed_max,p_l_11_body,p_l_11_face,p_l_11_tackling,p_l_11_kicking,p_l_11_card,p_l_11_px,p_l_11_py,p_l_11_rx,p_l_11_ry,p_l_11_r,p_l_11_t,p_l_11_in_ofside,p_l_11_vx,p_l_11_vy,p_l_11_vr,p_l_11_vt,p_l_11_poscount,p_l_11_velcount,p_l_11_iskicker,p_l_11_passangle,p_l_11_dpassdist,p_l_11_nearoppdist,p_l_11_angleGCr_angleGCr,p_l_11_angleGCt_angleGCt,p_l_11_openGAngle_openGAngle,p_r_1_side,p_r_1_unum,p_r_1_player_type_id,p_r_1_player_type_dash_rate,p_r_1_player_type_effort_max,p_r_1_player_type_effort_min,p_r_1_player_type_kickable,p_r_1_player_type_margin,p_r_1_player_type_kick_power,p_r_1_player_type_decay,p_r_1_player_type_size,p_r_1_player_type_speed_max,p_r_1_body,p_r_1_face,p_r_1_tackling,p_r_1_kicking,p_r_1_card,p_r_1_px,p_r_1_py,p_r_1_rx,p_r_1_ry,p_r_1_r,p_r_1_t,p_r_1_vx,p_r_1_vy,p_r_1_vr,p_r_1_vt,p_r_1_poscount,p_r_1_velcount,p_r_1_iskicker,p_r_2_side,p_r_2_unum,p_r_2_player_type_id,p_r_2_player_type_dash_rate,p_r_2_player_type_effort_max,p_r_2_player_type_effort_min,p_r_2_player_type_kickable,p_r_2_player_type_margin,p_r_2_player_type_kick_power,p_r_2_player_type_decay,p_r_2_player_type_size,p_r_2_player_type_speed_max,p_r_2_body,p_r_2_face,p_r_2_tackling,p_r_2_kicking,p_r_2_card,p_r_2_px,p_r_2_py,p_r_2_rx,p_r_2_ry,p_r_2_r,p_r_2_t,p_r_2_vx,p_r_2_vy,p_r_2_vr,p_r_2_vt,p_r_2_poscount,p_r_2_velcount,p_r_2_iskicker,p_r_3_side,p_r_3_unum,p_r_3_player_type_id,p_r_3_player_type_dash_rate,p_r_3_player_type_effort_max,p_r_3_player_type_effort_min,p_r_3_player_type_kickable,p_r_3_player_type_margin,p_r_3_player_type_kick_power,p_r_3_player_type_decay,p_r_3_player_type_size,p_r_3_player_type_speed_max,p_r_3_body,p_r_3_face,p_r_3_tackling,p_r_3_kicking,p_r_3_card,p_r_3_px,p_r_3_py,p_r_3_rx,p_r_3_ry,p_r_3_r,p_r_3_t,p_r_3_vx,p_r_3_vy,p_r_3_vr,p_r_3_vt,p_r_3_poscount,p_r_3_velcount,p_r_3_iskicker,p_r_4_side,p_r_4_unum,p_r_4_player_type_id,p_r_4_player_type_dash_rate,p_r_4_player_type_effort_max,p_r_4_player_type_effort_min,p_r_4_player_type_kickable,p_r_4_player_type_margin,p_r_4_player_type_kick_power,p_r_4_player_type_decay,p_r_4_player_type_size,p_r_4_player_type_speed_max,p_r_4_body,p_r_4_face,p_r_4_tackling,p_r_4_kicking,p_r_4_card,p_r_4_px,p_r_4_py,p_r_4_rx,p_r_4_ry,p_r_4_r,p_r_4_t,p_r_4_vx,p_r_4_vy,p_r_4_vr,p_r_4_vt,p_r_4_poscount,p_r_4_velcount,p_r_4_iskicker,p_r_5_side,p_r_5_unum,p_r_5_player_type_id,p_r_5_player_type_dash_rate,p_r_5_player_type_effort_max,p_r_5_player_type_effort_min,p_r_5_player_type_kickable,p_r_5_player_type_margin,p_r_5_player_type_kick_power,p_r_5_player_type_decay,p_r_5_player_type_size,p_r_5_player_type_speed_max,p_r_5_body,p_r_5_face,p_r_5_tackling,p_r_5_kicking,p_r_5_card,p_r_5_px,p_r_5_py,p_r_5_rx,p_r_5_ry,p_r_5_r,p_r_5_t,p_r_5_vx,p_r_5_vy,p_r_5_vr,p_r_5_vt,p_r_5_poscount,p_r_5_velcount,p_r_5_iskicker,p_r_6_side,p_r_6_unum,p_r_6_player_type_id,p_r_6_player_type_dash_rate,p_r_6_player_type_effort_max,p_r_6_player_type_effort_min,p_r_6_player_type_kickable,p_r_6_player_type_margin,p_r_6_player_type_kick_power,p_r_6_player_type_decay,p_r_6_player_type_size,p_r_6_player_type_speed_max,p_r_6_body,p_r_6_face,p_r_6_tackling,p_r_6_kicking,p_r_6_card,p_r_6_px,p_r_6_py,p_r_6_rx,p_r_6_ry,p_r_6_r,p_r_6_t,p_r_6_vx,p_r_6_vy,p_r_6_vr,p_r_6_vt,p_r_6_poscount,p_r_6_velcount,p_r_6_iskicker,p_r_7_side,p_r_7_unum,p_r_7_player_type_id,p_r_7_player_type_dash_rate,p_r_7_player_type_effort_max,p_r_7_player_type_effort_min,p_r_7_player_type_kickable,p_r_7_player_type_margin,p_r_7_player_type_kick_power,p_r_7_player_type_decay,p_r_7_player_type_size,p_r_7_player_type_speed_max,p_r_7_body,p_r_7_face,p_r_7_tackling,p_r_7_kicking,p_r_7_card,p_r_7_px,p_r_7_py,p_r_7_rx,p_r_7_ry,p_r_7_r,p_r_7_t,p_r_7_vx,p_r_7_vy,p_r_7_vr,p_r_7_vt,p_r_7_poscount,p_r_7_velcount,p_r_7_iskicker,p_r_8_side,p_r_8_unum,p_r_8_player_type_id,p_r_8_player_type_dash_rate,p_r_8_player_type_effort_max,p_r_8_player_type_effort_min,p_r_8_player_type_kickable,p_r_8_player_type_margin,p_r_8_player_type_kick_power,p_r_8_player_type_decay,p_r_8_player_type_size,p_r_8_player_type_speed_max,p_r_8_body,p_r_8_face,p_r_8_tackling,p_r_8_kicking,p_r_8_card,p_r_8_px,p_r_8_py,p_r_8_rx,p_r_8_ry,p_r_8_r,p_r_8_t,p_r_8_vx,p_r_8_vy,p_r_8_vr,p_r_8_vt,p_r_8_poscount,p_r_8_velcount,p_r_8_iskicker,p_r_9_side,p_r_9_unum,p_r_9_player_type_id,p_r_9_player_type_dash_rate,p_r_9_player_type_effort_max,p_r_9_player_type_effort_min,p_r_9_player_type_kickable,p_r_9_player_type_margin,p_r_9_player_type_kick_power,p_r_9_player_type_decay,p_r_9_player_type_size,p_r_9_player_type_speed_max,p_r_9_body,p_r_9_face,p_r_9_tackling,p_r_9_kicking,p_r_9_card,p_r_9_px,p_r_9_py,p_r_9_rx,p_r_9_ry,p_r_9_r,p_r_9_t,p_r_9_vx,p_r_9_vy,p_r_9_vr,p_r_9_vt,p_r_9_poscount,p_r_9_velcount,p_r_9_iskicker,p_r_10_side,p_r_10_unum,p_r_10_player_type_id,p_r_10_player_type_dash_rate,p_r_10_player_type_effort_max,p_r_10_player_type_effort_min,p_r_10_player_type_kickable,p_r_10_player_type_margin,p_r_10_player_type_kick_power,p_r_10_player_type_decay,p_r_10_player_type_size,p_r_10_player_type_speed_max,p_r_10_body,p_r_10_face,p_r_10_tackling,p_r_10_kicking,p_r_10_card,p_r_10_px,p_r_10_py,p_r_10_rx,p_r_10_ry,p_r_10_r,p_r_10_t,p_r_10_vx,p_r_10_vy,p_r_10_vr,p_r_10_vt,p_r_10_poscount,p_r_10_velcount,p_r_10_iskicker,p_r_11_side,p_r_11_unum,p_r_11_player_type_id,p_r_11_player_type_dash_rate,p_r_11_player_type_effort_max,p_r_11_player_type_effort_min,p_r_11_player_type_kickable,p_r_11_player_type_margin,p_r_11_player_type_kick_power,p_r_11_player_type_decay,p_r_11_player_type_size,p_r_11_player_type_speed_max,p_r_11_body,p_r_11_face,p_r_11_tackling,p_r_11_kicking,p_r_11_card,p_r_11_px,p_r_11_py,p_r_11_rx,p_r_11_ry,p_r_11_r,p_r_11_t,p_r_11_vx,p_r_11_vy,p_r_11_vr,p_r_11_vt,p_r_11_poscount,p_r_11_velcount,p_r_11_iskicker,out_category,out_targetx,out_targety,out_unum,out_unum_index,out_ball_speed, out_ball_dir,out_desc,
0.00683333,0.53728,0.52649,0.504825,0.511045,0.030199,0.655556,0.633016,0.383426,0.353739,0.385469,1,1,1,0.839977,0.0742774,0.261882,1,0.268317,0.332551,1,0.670355,1,1,1,1,0.555556,0.00570725,0.87628,0.47628,1.1524,0.767396,0.027,0.479311,0.3,0.960487,0.527778,0.713889,0,0,2,0.532455,0.515445,0.5,0.5,0,0.5,0,0.615523,0.543192,0.246667,0.556944,0,0,1,1,0.030199,0.0742774,1.62012,0.496561,0.529253,1,0.818182,0.611111,0.00573447,0.832547,0.432547,1.06123,0.676227,0.027,0.493845,0.3,0.943232,0.455556,0.611111,0,0,2,0.525778,0.184425,0.493322,0.16898,0.750676,0.245044,0,0.5,0.5,0,0.5,0.05,1,0,0.539437,0.776393,0.0965211,1.79206,0.565348,0.529177,1,0.909091,0.833333,0.00608015,0.866643,0.466643,1.05258,0.667584,0.027,0.436761,0.3,0.935539,0.527778,0.280556,0,0,2,0.525068,0.842094,0.492613,0.826649,0.740857,0.755556,0,0.563833,0.541387,0.152152,0.59155,0,0,0,0.520557,0.716645,0.11124,1.81913,0.429917,0.521064,1,0.727273,0.777778,0.0062867,0.922422,0.522422,1.07798,0.692977,0.027,0.335034,0.3,0.872073,0.711111,0.258333,0,0,2,0.516228,0.570023,0.483773,0.554578,0.136126,0.818499,0,0.567979,0.420522,0.20917,0.362614,0.1,0.15,0,0.929099,0.12315,0.210321,1.68403,0.484977,0.543639,1,0.636364,0.333333,0.00610646,0.907393,0.507393,1.1299,0.744898,0.027,0.376512,0.3,0.888703,0.419444,0.669444,0,0,2,0.515812,0.376969,0.483357,0.361524,0.319238,0.220795,0,0.570402,0.438551,0.186894,0.385791,0.05,0.05,0,0.565904,0.347144,0.213137,1.70101,0.526211,0.52409,1,0.545455,0.944444,0.00541456,0.870429,0.470429,1.09691,0.711915,0.027,0.493113,0.3,0.929791,0.921771,0.5,0,0,2,0.472261,0.500954,0.439806,0.48551,0.213224,0.0246141,0,0.429425,0.537782,0.160104,0.921771,0.25,0.3,0,0.74154,0.234812,0.247723,1.83042,0.499812,0.533002,1,0.363636,0.277778,0.00618096,0.990623,0.590623,1.14263,0.75763,0.027,0.317718,0.3,0.89743,0.997222,0.761111,0,0,2,0.409457,0.271638,0.377001,0.256193,0.700518,0.144671,0,0.502248,0.51112,0.0226903,0.71826,0.35,0.35,0,0.63606,0.730649,0.463505,2.11457,0.539359,0.533399,1,0.454545,0.722222,0.00639452,0.940246,0.540246,1.18161,0.796613,0.027,0.318037,0.3,0.881635,0.672222,0.430556,0,0,2,0.393807,0.706212,0.361352,0.690767,0.649969,0.884158,0,0.507368,0.487919,0.0283018,0.337165,0.3,0.3,0,0.747606,0.646614,0.444371,2.15628,0.465224,0.523711,1,0.181818,0.444444,0.00537553,0.982917,0.582917,1.02698,0.64198,0.027,0.432737,0.3,0.931437,0.544444,0.669444,0,0,2,0.36,0.444706,0.327545,0.429261,0.624527,0.0413242,0,0.5,0.5,0,0.5,0.05,0.45,0,0.734974,0.647581,0.645458,2.22686,0.508962,0.531175,1,0.272727,0.111111,0.00589472,0.855505,0.455505,1.04117,0.65617,0.027,0.460689,0.3,0.935075,0.461111,0.252778,0,0,2,0.36,0.592941,0.327545,0.577497,0.628634,0.954927,0,0.5,0.5,0,0.5,0.05,0.8,0,0.819082,0.638501,0.682521,2.23329,0.484965,0.526257,1,0.0909091,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.5,0.5,0,0,2,0.0253693,0.498289,-0.00708598,0.482845,1.77523,0.00348644,0,0.5,0.5,0,0.5,0.8,1,0,0.725621,1.79283,1.80987,3.39454,0.500182,0.508394,-1,0.454545,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.436111,0.686111,0,0,2,0.659169,0.257347,0.626714,0.241903,0.734126,0.353237,0.506349,0.501885,0.0132465,0.545942,0.05,0.05,0,-1,0.272727,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.45,0.2,0,0,2,0.652933,0.407865,0.620478,0.392421,0.487102,0.416555,0.569395,0.482326,0.143221,0.46031,0.1,0.1,0,-1,0.363636,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.486111,0.236111,0,0,2,0.650373,0.748495,0.617918,0.73305,0.670355,0.644444,0.606303,0.550395,0.235288,0.570456,0,0,0,-1,0.181818,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.141667,0.0694444,0,0,2,0.64436,0.580633,0.611904,0.565189,0.41861,0.557416,0.453791,0.496,0.092763,0.013744,0.25,0.25,0,-1,0.545455,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.702778,0.952778,0,0,2,0.609102,0.517768,0.576647,0.502323,0.268317,0.503124,0.533796,0.508128,0.0695182,0.537562,0.1,0.1,0,-1,0.636364,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.108333,0.0777778,0,0,2,0.597266,0.622729,0.56481,0.607284,0.332551,0.630531,0.467169,0.484586,0.0725394,0.0698606,0.25,0.25,0,-1,0.727273,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.911111,0.883333,0,0,2,0.57107,0.416483,0.538615,0.401039,0.261882,0.336305,0.445018,0.528075,0.123469,0.924862,0.05,0.05,0,-1,1,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.754399,0.5,0,0,2,0.542418,0.486511,0.509963,0.471066,0.0742774,0.327778,0.497237,0.59995,0.199976,0.754399,0,0.05,1,-1,0.909091,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.0222222,0.772222,0,0,2,0.513929,0.145972,0.481474,0.130528,0.839977,0.237702,0.371048,0.402595,0.32321,0.102961,0.05,0.05,0,-1,0.818182,0,0.006,1,0.6,1.085,0.7,0.027,0.4,0.3,1,0.933333,0.183333,0,0,2,0.502493,0.807548,0.470038,0.792104,0.670355,0.775,0.419073,0.512078,0.163646,0.976421,0,0,0,-1,-0.181818,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5.75151,1.5805,11,1,0.655304,0.480962,4,
